,hex_id,geometry,population,ID_NIL,NIL
275,275,POINT (512991.33610005345 5030578.926419413),235.82208251953125,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
276,276,POINT (511343.7896104047 5033333.8893648945),1611.388671875,52,BANDE NERE
277,277,POINT (510240.12231799914 5031685.371755493),776.9315795898438,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
278,278,POINT (516545.88369555684 5030481.345572206),148.1145782470703,85,PARCO DELLE ABBAZIE
279,279,POINT (507801.90355896595 5039700.987291144),344.329833984375,72,MAGGIORE - MUSOCCO - CERTOSA
280,280,POINT (513338.74008493574 5028536.498763934),505.2879638671875,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
281,281,POINT (511690.9554749017 5031292.131333469),1113.046875,46,BARONA
282,282,POINT (514303.8988313676 5038229.368842775),1200.819091796875,79,DERGANO
283,283,POINT (519459.4332270231 5038059.862423653),5.739846229553223,18,CIMIANO - ROTTOLE - Q.RE FELTRE
284,284,POINT (517810.8679673123 5040813.123034146),1350.0943603515625,16,GORLA - PRECOTTO
285,285,POINT (511045.80444497237 5034784.976302064),1459.752685546875,52,BANDE NERE
286,286,POINT (509399.04988425015 5037538.438801926),1256.596923828125,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
287,287,POINT (513842.9826990312 5030997.436916514),1341.505615234375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
288,288,POINT (512195.25966342853 5033752.35258472),1829.761962890625,51,PORTA MAGENTA
289,289,POINT (517997.56208651984 5030087.915551946),130.4238739013672,85,PARCO DELLE ABBAZIE
290,290,POINT (512637.69170637673 5028437.940293004),6.604055881500244,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
291,291,POINT (510990.0708119487 5031193.535150344),14.258416175842285,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
292,292,POINT (513301.9137133283 5037491.160621018),1512.9637451171875,70,GHISOLFA
293,293,POINT (518457.24918889126 5037321.510056412),1187.47509765625,18,CIMIANO - ROTTOLE - Q.RE FELTRE
294,294,POINT (516808.87351208465 5040074.903545679),1090.0244140625,16,GORLA - PRECOTTO
295,295,POINT (510043.78020020213 5034046.745354738),1452.21728515625,56,FORZE ARMATE
296,296,POINT (508397.214958164 5036800.340360992),30.41305160522461,88,PARCO BOSCO IN CITTA'
297,297,POINT (512840.67835705593 5030259.009841494),310.75604248046875,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
298,298,POINT (511193.14462802635 5033014.05770629),1735.3065185546875,49,GIAMBELLINO
299,299,POINT (512090.55698592705 5030750.945389862),777.6170043945312,46,BARONA
300,300,POINT (517296.35288970685 5029989.314111207),331.5731201171875,85,PARCO DELLE ABBAZIE
301,301,POINT (509987.88194957597 5030455.191072953),335.2816162109375,86,PARCO DEI NAVIGLI
302,302,POINT (512601.1568125965 5037392.459099109),1364.147216796875,70,GHISOLFA
303,303,POINT (504638.3993928008 5032987.339688681),0.38631200790405273,87,ASSIANO
304,304,POINT (517756.2535185685 5037222.791161996),1540.4947509765625,20,LORETO - CASORETTO - NOLO
305,305,POINT (516108.0417947818 5039976.147141146),1309.5770263671875,15,BICOCCA
306,306,POINT (509343.05933583714 5033948.111530937),972.26318359375,56,FORZE ARMATE
307,307,POINT (509294.0020397406 5034538.360569621),43.155616760253906,56,FORZE ARMATE
308,308,POINT (507696.6579750927 5036701.668968022),21.478256225585938,88,PARCO BOSCO IN CITTA'
309,309,POINT (512139.7081884061 5030160.425721182),524.2476196289062,47,CANTALUPA
310,310,POINT (510492.33822551265 5032915.435917157),1889.31103515625,53,LORENTEGGIO
311,311,POINT (519010.22493628954 5039190.914876525),1422.41650390625,19,PADOVA - TURRO - CRESCENZAGO
312,312,POINT (516293.8731916217 5029250.762044816),19.055770874023438,85,PARCO DELLE ABBAZIE
313,313,POINT (512336.34039934876 5027798.006998645),202.41824340820312,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
314,314,POINT (519207.6282163363 5036829.937803296),919.4721069335938,23,LAMBRATE - ORTICA
315,315,POINT (517706.94412974495 5037813.034036369),1598.8524169921875,20,LORETO - CASORETTO - NOLO
316,316,POINT (510793.6323733837 5033555.081903618),1428.6434326171875,52,BANDE NERE
317,317,POINT (513590.87367049686 5029767.026057512),185.08624267578125,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
318,318,POINT (512558.32086298865 5042161.889110462),170.52291870117188,82,COMASINA
319,319,POINT (510253.6541011222 5040046.524887003),865.4956665039062,76,QUARTO OGGIARO - VIALBA - MUSOCCO
320,320,POINT (512487.0174790878 5028117.97660057),93.25945281982422,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
321,321,POINT (518509.16731531377 5038821.762498666),1304.332275390625,19,PADOVA - TURRO - CRESCENZAGO
322,322,POINT (519812.4096941931 5040199.602422867),361.0894775390625,17,ADRIANO
323,323,POINT (510096.26014164963 5035546.992087685),1637.60791015625,60,STADIO - IPPODROMI
324,324,POINT (505440.66581283667 5033995.900637193),266.5143737792969,87,ASSIANO
325,325,POINT (512892.9858814659 5031759.920862834),1235.557373046875,45,MONCUCCO - SAN CRISTOFORO
326,326,POINT (511687.7072951949 5029200.657606101),48.72770309448242,86,PARCO DEI NAVIGLI
327,327,POINT (508603.95326287136 5040709.23345067),268.23663330078125,73,CASCINA MERLATA
328,328,POINT (518659.74139792286 5039141.538896431),1451.872802734375,17,ADRIANO
329,329,POINT (519962.9685952847 5040519.36065802),116.80819702148438,17,ADRIANO
330,330,POINT (510246.891725288 5035866.750382794),1347.6473388671875,60,STADIO - IPPODROMI
331,331,POINT (513043.6328404317 5032079.802120574),1337.254150390625,45,MONCUCCO - SAN CRISTOFORO
332,332,POINT (518953.2532884174 5033508.705491784),964.7702026367188,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
333,333,POINT (511805.4035253898 5040563.661941659),722.8175048828125,81,BOVISASCA
334,334,POINT (519259.4985613738 5038330.297397722),307.2742919921875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
335,335,POINT (520562.7924574476 5039708.214222118),262.7750549316406,18,CIMIANO - ROTTOLE - Q.RE FELTRE
336,336,POINT (510846.0645477596 5035055.435659499),1562.3472900390625,57,SAN SIRO
337,337,POINT (506190.16934845824 5033504.312580741),578.0481567382812,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
338,338,POINT (513643.13353435165 5031268.044047228),1373.720947265625,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
339,339,POINT (505086.5242194016 5031856.120547051),27.679487228393555,87,ASSIANO
340,340,POINT (512539.35429797857 5029619.15893031),198.83538818359375,47,CANTALUPA
341,341,POINT (509353.465590201 5040218.074331583),202.36264038085938,75,STEPHENSON
342,342,POINT (519805.02997942816 5033927.284489162),128.47879028320312,31,MONLUE' - PONTE LAMBRO
343,343,POINT (518846.8735635991 5028414.347983364),8.32176399230957,85,PARCO DELLE ABBAZIE
344,344,POINT (514187.4714404274 5026862.923007598),45.75244903564453,85,PARCO DELLE ABBAZIE
345,345,POINT (510204.581741091 5040636.451430681),1180.8885498046875,76,QUARTO OGGIARO - VIALBA - MUSOCCO
346,346,POINT (517657.6374535284 5038403.242790184),1054.08056640625,19,PADOVA - TURRO - CRESCENZAGO
347,347,POINT (509654.6660958058 5040857.343330428),560.3285522460938,74,ROSERIO
348,348,POINT (518960.88087727193 5039781.073810803),783.8695068359375,17,ADRIANO
349,349,POINT (509244.94750933984 5035128.575548808),904.8173217773438,56,FORZE ARMATE
350,350,POINT (504589.48463450134 5033577.5433660615),61.53882598876953,87,ASSIANO
351,351,POINT (512041.4085256381 5031341.431039299),1156.4439697265625,46,BARONA
352,352,POINT (518802.6403764019 5033188.790469965),304.0672912597656,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
353,353,POINT (507752.9060336989 5040290.881593357),326.0326232910156,73,CASCINA MERLATA
354,354,POINT (511654.8114235344 5040243.998612796),1176.97900390625,81,BOVISASCA
355,355,POINT (520412.23024575016 5039388.429564511),273.6013488769531,18,CIMIANO - ROTTOLE - Q.RE FELTRE
356,356,POINT (506039.50482362625 5033184.544302204),252.82603454589844,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
357,357,POINT (518101.49510489224 5033090.136270319),217.67279052734375,29,ORTOMERCATO
358,358,POINT (509202.8610344659 5039898.430890598),622.3609008789062,75,STEPHENSON
359,359,POINT (510954.2184938912 5040145.259597815),1429.090576171875,76,QUARTO OGGIARO - VIALBA - MUSOCCO
360,360,POINT (519711.2133616406 5039289.670066938),686.5033569335938,18,CIMIANO - ROTTOLE - Q.RE FELTRE
361,361,POINT (505338.9377917595 5033085.939844173),721.4572143554688,54,MUGGIANO
362,362,POINT (519553.1879131976 5032696.914889441),974.03369140625,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
363,363,POINT (504137.46482588205 5032618.28126237),0.07744699716567993,87,ASSIANO
364,364,POINT (508502.3680155959 5039799.706939192),384.09234619140625,72,MAGGIORE - MUSOCCO - CERTOSA
365,365,POINT (512653.4594456431 5038892.387885362),1239.2630615234375,77,BOVISA
366,366,POINT (520503.8276361231 5031934.350161139),575.5036010742188,31,MONLUE' - PONTE LAMBRO
367,367,POINT (519854.411727035 5033336.779845279),292.093505859375,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
368,368,POINT (513944.42547304154 5031907.84145216),1643.369873046875,43,TIBALDI
369,369,POINT (515795.48841013084 5030973.328784519),1191.2789306640625,38,VIGENTINO - Q.RE FATIMA
370,370,POINT (518854.5485971954 5034689.623503024),573.7435302734375,24,PARCO FORLANINI - CAVRIANO
371,371,POINT (506491.4898642747 5034143.831345875),895.3906860351562,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
372,372,POINT (504288.14093292365 5032938.041224316),2.198453903198242,87,ASSIANO
373,373,POINT (513354.1700326772 5038991.113543697),1205.5953369140625,79,DERGANO
374,374,POINT (506092.24948880257 5034684.693440861),145.31886291503906,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
375,375,POINT (511147.325704026 5035694.987153454),1691.2972412109375,57,SAN SIRO
376,376,POINT (520654.44253454753 5032254.314811359),929.6993408203125,31,MONLUE' - PONTE LAMBRO
377,377,POINT (516496.5978717595 5031071.940140561),55.162742614746094,36,SCALO ROMANA
378,378,POINT (519005.1506417911 5035009.503133232),497.4728698730469,24,PARCO FORLANINI - CAVRIANO
379,379,POINT (504886.916675959 5032126.616538702),107.9833755493164,87,ASSIANO
380,380,POINT (513387.9341904259 5027945.829180829),667.807861328125,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
381,381,POINT (513504.76404698216 5039310.8265674785),897.685546875,79,DERGANO
382,382,POINT (506242.9032935164 5035004.426360292),159.9132537841797,88,PARCO BOSCO IN CITTA'
383,383,POINT (519560.64465852163 5038969.885136263),500.44891357421875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
384,384,POINT (516647.23513524915 5031391.879331904),616.0582275390625,36,SCALO ROMANA
385,385,POINT (519605.04844955035 5034197.8549948195),295.9493713378906,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
386,386,POINT (513987.57544081286 5027133.665369281),0.23268599808216095,85,PARCO DELLE ABBAZIE
387,387,POINT (512106.5790981898 5041202.97070862),627.1710205078125,82,COMASINA
388,388,POINT (511651.5664969701 5038154.245363346),1840.706787109375,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
389,389,POINT (510004.9179804383 5040906.715442161),100.24714660644531,74,ROSERIO
390,390,POINT (518760.97523238003 5040051.448890457),157.93035888671875,17,ADRIANO
391,391,POINT (504389.90617087774 5033847.979609225),0.0,87,ASSIANO
392,392,POINT (514793.1102534233 5030234.848412977),24.317167282104492,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
393,393,POINT (507553.3046804028 5040561.133253457),777.71728515625,73,CASCINA MERLATA
394,394,POINT (519651.943515526 5031515.744537472),79.62687683105469,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
395,395,POINT (518002.8411149469 5034271.065233589),1558.35400390625,25,CORSICA
396,396,POINT (512502.85899331403 5038572.6745914025),1397.9775390625,77,BOVISA
397,397,POINT (515644.84474706184 5030653.389376728),580.8067626953125,38,VIGENTINO - Q.RE FATIMA
398,398,POINT (512555.16467789386 5040072.437390958),857.7853393554688,81,BOVISASCA
399,399,POINT (513858.1594429667 5041449.879690616),1179.158203125,83,BRUZZANO
400,400,POINT (521313.24919572147 5039216.777734916),375.5466003417969,18,CIMIANO - ROTTOLE - Q.RE FELTRE
401,401,POINT (516655.53612448135 5037664.94992385),1374.963134765625,20,LORETO - CASORETTO - NOLO
402,402,POINT (520402.61303678737 5031023.734068631),291.2706298828125,32,TRIULZO SUPERIORE
403,403,POINT (515696.96757190494 5032154.397295503),415.9547119140625,36,SCALO ROMANA
404,404,POINT (505448.356843411 5038175.675966523),8.190811157226562,63,FIGINO
405,405,POINT (511854.52539141284 5039973.69760237),551.0734252929688,81,BOVISASCA
406,406,POINT (513157.5059226729 5041351.112869198),1488.154052734375,82,COMASINA
407,407,POINT (520612.18604152295 5039118.017464883),698.539794921875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
408,408,POINT (515954.63307491475 5037566.232564954),1954.3802490234375,10,STAZIONE CENTRALE - PONTE SEVESO
409,409,POINT (520454.4231440042 5032524.946910709),93.87325286865234,31,MONLUE' - PONTE LAMBRO
410,410,POINT (514995.92932087195 5032055.771728821),737.2384033203125,37,MORIVIONE
411,411,POINT (504747.9782933794 5038076.994113631),30.01832389831543,88,PARCO BOSCO IN CITTA'
412,412,POINT (513304.99988730357 5039581.164579843),534.54931640625,80,AFFORI
413,413,POINT (514608.046184098 5040958.6837775),182.44659423828125,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
414,414,POINT (517405.7663666639 5037173.4333297685),1469.2265625,20,LORETO - CASORETTO - NOLO
415,415,POINT (509504.0672776948 5040537.711812009),545.9669189453125,74,ROSERIO
416,416,POINT (516447.3147605929 5031662.500674986),802.5045166015625,36,SCALO ROMANA
417,417,POINT (506197.71646699926 5037684.388533576),472.92449951171875,63,FIGINO
418,418,POINT (511553.33037404285 5039334.335457976),571.27734375,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
419,419,POINT (513637.0103381198 5027084.395575284),349.48736572265625,85,PARCO DELLE ABBAZIE
420,420,POINT (512588.52163381065 5029028.566611164),84.34209442138672,86,PARCO DEI NAVIGLI
421,421,POINT (512856.34106062184 5040711.787058476),1171.720947265625,81,BOVISASCA
422,422,POINT (520311.05070777924 5038478.41265707),74.82972717285156,18,CIMIANO - ROTTOLE - Q.RE FELTRE
423,423,POINT (518296.22196640034 5028635.7941301325),33.9019775390625,85,PARCO DELLE ABBAZIE
424,424,POINT (505135.4580098332 5031265.810178694),0.3352150022983551,87,ASSIANO
425,425,POINT (515653.437476065 5036926.660317285),976.0621337890625,10,STAZIONE CENTRALE - PONTE SEVESO
426,426,POINT (505937.7936936445 5032274.499194271),49.8549690246582,87,ASSIANO
427,427,POINT (514694.64795965573 5031415.957209206),1116.77685546875,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
428,428,POINT (511703.92931990704 5039654.019509741),621.9081420898438,76,QUARTO OGGIARO - VIALBA - MUSOCCO
429,429,POINT (513006.9249323029 5041031.45294666),1210.9427490234375,81,BOVISASCA
430,430,POINT (515804.0367165082 5037246.44941636),1249.0478515625,10,STAZIONE CENTRALE - PONTE SEVESO
431,431,POINT (519451.9441432374 5031786.390649892),27.794879913330078,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
432,432,POINT (514845.29007398273 5031735.86743211),1300.675537109375,37,MORIVIONE
433,433,POINT (513606.1770843012 5040220.55514525),1675.0374755859375,80,AFFORI
434,434,POINT (516403.6169935576 5036435.107771678),1760.147705078125,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
435,435,POINT (519254.47045940935 5034148.517727064),1111.3082275390625,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
436,436,POINT (513793.7809356215 5031587.945712247),1419.9656982421875,43,TIBALDI
437,437,POINT (505196.00767932384 5036946.380901751),140.7363739013672,88,PARCO BOSCO IN CITTA'
438,438,POINT (514706.46383416705 5039778.6472495925),764.530517578125,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
439,439,POINT (506340.831029056 5033824.074929114),155.95098876953125,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
440,440,POINT (517504.37189705716 5035992.854482925),1496.6201171875,22,CITTA' STUDI
441,441,POINT (515856.12939440896 5038746.5698145125),1649.9674072265625,12,MACIACHINI - MAGGIOLINA
442,442,POINT (509090.8111828822 5032718.205251505),321.8587341308594,53,LORENTEGGIO
443,443,POINT (510996.6965574616 5035375.214376636),1772.0675048828125,57,SAN SIRO
444,444,POINT (504239.2368297481 5033528.240280268),3.4203920364379883,87,ASSIANO
445,445,POINT (512598.0009699091 5035302.08715255),1465.225830078125,68,PAGANO
446,446,POINT (516157.2975188732 5039386.059229607),1214.890869140625,13,GRECO - SEGNANO
447,447,POINT (520713.35176712513 5040027.992916555),95.15553283691406,17,ADRIANO
448,448,POINT (518955.79835450184 5035599.896281037),475.36785888671875,23,LAMBRATE - ORTICA
449,449,POINT (517307.1716917522 5038353.875729002),1504.432861328125,19,PADOVA - TURRO - CRESCENZAGO
450,450,POINT (510541.4357966091 5032325.070868408),866.829833984375,49,GIAMBELLINO
451,451,POINT (519410.07305805234 5038650.094246041),520.99658203125,18,CIMIANO - ROTTOLE - Q.RE FELTRE
452,452,POINT (514048.87859725213 5034909.133342194),1402.705810546875,1,DUOMO
453,453,POINT (520958.01651700016 5034985.684540592),44.28586196899414,24,PARCO FORLANINI - CAVRIANO
454,454,POINT (515456.4728911386 5039287.316349777),1436.2353515625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
455,455,POINT (511955.9927506559 5040883.319307416),770.1858520507812,81,BOVISASCA
456,456,POINT (513808.9788735537 5042039.803363986),9.544103622436523,83,BRUZZANO
457,457,POINT (518254.7242946808 5035501.202941936),1329.9896240234375,22,CITTA' STUDI
458,458,POINT (516606.26153460285 5038255.1448364),1401.7352294921875,13,GRECO - SEGNANO
459,459,POINT (509840.63665561733 5032226.46263343),942.8624267578125,49,GIAMBELLINO
460,460,POINT (513348.0041591025 5034810.4701458765),1755.321044921875,7,MAGENTA - S. VITTORE
461,461,POINT (505399.4285196537 5038765.606238727),131.12484741210938,88,PARCO BOSCO IN CITTA'
462,462,POINT (514454.4943561044 5038549.111109758),1074.3497314453125,79,DERGANO
463,463,POINT (512807.1898528108 5041301.731072828),1503.68310546875,82,COMASINA
464,464,POINT (517252.4654966444 5034762.800965976),1648.4586181640625,26,XXII MARZO
465,465,POINT (515604.192239039 5037516.875500256),1596.76416015625,12,MACIACHINI - MAGGIOLINA
466,466,POINT (512345.8953963841 5034072.17807713),1562.5166015625,51,PORTA MAGENTA
467,467,POINT (520656.82515222323 5034345.873259173),33.629241943359375,24,PARCO FORLANINI - CAVRIANO
468,468,POINT (515155.2976222468 5038647.838309313),1905.0296630859375,12,MACIACHINI - MAGGIOLINA
469,469,POINT (517953.5181788796 5034861.478602801),1582.078125,25,CORSICA
470,470,POINT (509539.3161564682 5031586.774925406),640.556396484375,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
471,471,POINT (513046.7483589137 5034170.825573353),1719.23583984375,7,MAGENTA - S. VITTORE
472,472,POINT (520807.4222806986 5034665.781870605),8.879947662353516,24,PARCO FORLANINI - CAVRIANO
473,473,POINT (515305.88669874886 5038967.580308401),1612.6929931640625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
474,474,POINT (518104.1226792026 5035181.343743631),1727.802001953125,22,CITTA' STUDI
475,475,POINT (509689.9778319171 5031906.621741785),239.1988525390625,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
476,476,POINT (513197.37769306696 5034490.650828329),1476.698486328125,7,MAGENTA - S. VITTORE
477,477,POINT (514506.6718406267 5040048.981757828),452.60601806640625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
478,478,POINT (509850.9024533001 5038497.528297624),576.3169555664062,72,MAGGIORE - MUSOCCO - CERTOSA
479,479,POINT (517304.4705746553 5036263.336933857),1594.6522216796875,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
480,480,POINT (508891.10458343197 5032988.711984099),57.98782730102539,53,LORENTEGGIO
481,481,POINT (514045.8601787594 5032818.176612761),1774.5491943359375,6,PORTA TICINESE - CONCA DEL NAVIGLIO
482,482,POINT (512398.2243455492 5035572.544808371),1616.0587158203125,59,TRE TORRI
483,483,POINT (508803.58136256074 5040438.976497004),246.44671630859375,73,CASCINA MERLATA
484,484,POINT (515809.72431550885 5041426.523339867),280.4947204589844,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
485,485,POINT (507399.03988413326 5038152.082647047),1.0838940143585205,88,PARCO BOSCO IN CITTA'
486,486,POINT (503441.00552231225 5034609.914858949),8.492916107177734,87,ASSIANO
487,487,POINT (511989.0440781601 5029840.508932426),6.945713043212891,47,CANTALUPA
488,488,POINT (517849.576618813 5031859.754825945),1456.3642578125,35,LODI - CORVETTO
489,489,POINT (515358.0069723189 5040467.439594763),1594.1123046875,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
490,490,POINT (510702.10712688096 5038915.927017918),934.0355834960938,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
491,491,POINT (518145.57186524186 5028315.770049997),46.990386962890625,85,PARCO DELLE ABBAZIE
492,492,POINT (504536.6386570242 5032077.324471427),3.43027400970459,87,ASSIANO
493,493,POINT (518156.07058569125 5036681.868466458),1640.487060546875,22,CITTA' STUDI
494,494,POINT (509742.48692075047 5033407.140191845),1334.1083984375,53,LORENTEGGIO
495,495,POINT (514897.46204295394 5033236.685552943),1774.6806640625,5,PORTA VIGENTINA - PORTA LODOVICA
496,496,POINT (513249.6495977957 5035991.00634051),1614.6986083984375,68,PAGANO
497,497,POINT (519301.3210366111 5031466.4286307795),639.9661865234375,33,ROGOREDO - SANTA GIULIA
498,498,POINT (508250.1569815758 5038570.446404307),1234.934326171875,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
499,499,POINT (514356.0871563932 5039729.2749676835),875.90234375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
500,500,POINT (509700.2877949211 5038177.8377504675),928.82421875,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
501,501,POINT (517153.8704892243 5035943.506962148),1609.7364501953125,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
502,502,POINT (508740.44729467586 5032668.90027505),225.2147674560547,53,LORENTEGGIO
503,503,POINT (519103.8633164673 5033828.614577968),1419.505615234375,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
504,504,POINT (513092.8105439969 5031489.336614191),546.434814453125,46,BARONA
505,505,POINT (513895.22247434186 5032498.301508026),1881.189697265625,6,PORTA TICINESE - CONCA DEL NAVIGLIO
506,506,POINT (512247.59940655273 5035252.754701602),1782.013671875,68,PAGANO
507,507,POINT (505640.2710006942 5033725.45907696),114.44442749023438,87,ASSIANO
508,508,POINT (518600.0974621957 5031367.800047851),544.3258056640625,35,LODI - CORVETTO
509,509,POINT (515659.15475711226 5041106.834724792),55.75396728515625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
510,510,POINT (507248.4128396502 5037832.412002837),0.0,88,PARCO BOSCO IN CITTA'
511,511,POINT (510295.9755078421 5035276.555617435),1616.3302001953125,57,SAN SIRO
512,512,POINT (513655.35518205306 5039630.533632838),1267.001708984375,80,AFFORI
513,513,POINT (508999.7163789511 5038079.139300372),729.1813354492188,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
514,514,POINT (516452.8890519998 5035844.815150378),1704.9534912109375,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
515,515,POINT (520012.3420712623 5039929.22204386),446.8179931640625,17,ADRIANO
516,516,POINT (513194.2769368445 5032399.677451399),1160.2421875,44,PORTA TICINESE - CONCHETTA
517,517,POINT (511546.8176964154 5035154.093028272),1808.27978515625,58,DE ANGELI - MONTE ROSA
518,518,POINT (517597.6333947311 5030629.256786734),123.2720947265625,85,PARCO DELLE ABBAZIE
519,519,POINT (518709.0774607502 5038551.350433589),1139.945068359375,19,PADOVA - TURRO - CRESCENZAGO
520,520,POINT (514958.4085853412 5041008.066350215),1130.580322265625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
521,521,POINT (506547.9414431933 5037733.728614292),18.892770767211914,88,PARCO BOSCO IN CITTA'
522,522,POINT (510449.97118842567 5037686.477483579),187.79867553710938,66,QT 8
523,523,POINT (511255.406948319 5040784.568928567),993.740966796875,76,QUARTO OGGIARO - VIALBA - MUSOCCO
524,524,POINT (514645.4209001922 5032006.460560182),1159.19970703125,43,TIBALDI
525,525,POINT (518298.8355264878 5030727.869646487),8.152441024780273,35,LODI - CORVETTO
526,526,POINT (516409.190391594 5040615.583181167),753.932373046875,15,BICOCCA
527,527,POINT (507997.9214689319 5037341.0689560305),543.2247314453125,64,TRENNO
528,528,POINT (511399.45838587964 5036924.67467945),801.3121337890625,67,PORTELLO
529,529,POINT (509752.77873715264 5039677.504062557),756.8211669921875,75,STEPHENSON
530,530,POINT (520158.0526658139 5036067.811861578),397.4913024902344,23,LAMBRATE - ORTICA
531,531,POINT (506495.234790095 5036233.969570527),57.871681213378906,62,QUINTO ROMANO
532,532,POINT (513947.4544405749 5033998.965150975),1971.598876953125,1,DUOMO
533,533,POINT (515250.8584977242 5035376.963829151),1574.032470703125,1,DUOMO
534,534,POINT (518449.46793294617 5031047.837809543),130.7592010498047,35,LODI - CORVETTO
535,535,POINT (511550.07497234485 5037244.414887735),508.8119201660156,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
536,536,POINT (509903.3826083309 5039997.159145589),1298.7532958984375,76,QUARTO OGGIARO - VIALBA - MUSOCCO
537,537,POINT (520308.6395810118 5036387.673410447),240.70840454101562,23,LAMBRATE - ORTICA
538,538,POINT (506645.8761064809 5036553.669946999),35.877052307128906,62,QUINTO ROMANO
539,539,POINT (514098.0813376481 5034318.804889829),1303.278076171875,1,DUOMO
540,540,POINT (515401.47035589756 5035696.785506761),727.299560546875,3,GIARDINI P.TA VENEZIA
541,541,POINT (517649.6284351957 5032130.372717605),1540.1256103515625,35,LODI - CORVETTO
542,542,POINT (514390.3662464074 5028684.344543007),35.377132415771484,85,PARCO DELLE ABBAZIE
543,543,POINT (512149.31440281926 5036433.195023927),639.1527099609375,67,PORTELLO
544,544,POINT (510502.41426712746 5039186.250898301),979.8092041015625,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
545,545,POINT (507244.741319641 5035742.524404762),539.8560180664062,62,QUINTO ROMANO
546,546,POINT (514697.60516235186 5033507.2312243655),1737.372802734375,5,PORTA VIGENTINA - PORTA LODOVICA
547,547,POINT (516001.06083180656 5034885.306658247),1714.201904296875,4,GUASTALLA
